_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,label
1728190216,676.28125,508.109375,10782.6875,27.375,22.171875,20907980,8462120,0,117984291,1.16,0.37,0.13,22548578304,1222500352,21326077952,5.4,0,0,16832106496,9571250176,43.1,7260856320,9571250176,6.94E+11,3.98E+11,2.96E+11,57.3,560148,131100,7982547456,2638838784,456,29,3160066,9219437,8551,11112,0,0,0,0,normal
1728190217,676.421875,508.203125,10794.46875,27.375,22.171875,20912064,8464369,0,118006721,1.16,0.37,0.13,22548578304,1215537152,21333041152,5.4,0,0,16832106496,9571971072,43.1,7260135424,9571971072,6.94E+11,3.98E+11,2.96E+11,57.3,560149,131110,7982596608,2639006720,456,29,3162244,9225692,8554,11120,0,0,0,0,normal
1728190218,676.515625,508.359375,10806.20312,27.40625,22.171875,20916753,8467153,0,118027238,1.16,0.37,0.13,22548578304,1225175040,21323403264,5.4,0,0,16832106496,9573269504,43.1,7258836992,9573269504,6.94E+11,3.98E+11,2.96E+11,57.3,560149,131138,7982596608,2639256576,456,29,3189097,9229870,8560,11142,0,0,0,0,normal
1728190219,676.609375,508.515625,10817.95312,27.40625,22.171875,20921591,8469973,0,118053600,1.16,0.37,0.13,22548578304,1215029248,21333549056,5.4,0,0,16832106496,9571733504,43.1,7260372992,9571733504,6.94E+11,3.98E+11,2.96E+11,57.3,560151,131146,7982617088,2639363072,456,29,3189205,9234943,8562,11150,0,0,0,0,normal
1728190220,676.703125,508.625,10829.90625,27.40625,22.171875,20926311,8472885,0,118071880,1.16,0.37,0.13,22548578304,1223872512,21324705792,5.4,0,0,16832106496,9572196352,43.1,7259910144,9572196352,6.94E+11,3.98E+11,2.96E+11,57.3,560151,131174,7982617088,2639588352,456,29,3216767,9239184,8567,11173,0,0,0,0,normal
1728190221,676.78125,508.703125,10841.76562,27.421875,22.171875,20930954,8475612,0,118093651,1.06,0.36,0.13,22548578304,1215107072,21333471232,5.4,0,0,16832106496,9573601280,43.1,7258505216,9573601280,6.94E+11,3.98E+11,2.96E+11,57.3,560159,131178,7982838272,2639612928,456,29,3216875,9243416,8569,11177,0,0,0,0,normal
1728190222,677,508.765625,10853.5,27.421875,22.1875,20938526,8479721,0,118142172,1.06,0.36,0.13,22548578304,1224548352,21324029952,5.4,0,0,16832106496,9573650432,43.1,7258456064,9573650432,6.94E+11,3.98E+11,2.96E+11,57.3,560160,131216,7982842368,2639961088,456,29,3245311,9252094,8577,11205,0,0,0,0,normal
1728190223,677.203125,508.828125,10865.39062,27.421875,22.203125,20945463,8483393,0,118196992,1.06,0.36,0.13,22548578304,1220820992,21327757312,5.4,0,0,16832106496,9572909056,43.1,7259197440,9572909056,6.94E+11,3.98E+11,2.96E+11,57.3,560160,131222,7982842368,2640038912,456,29,3247547,9254164,8581,11210,0,0,0,0,normal
1728190224,677.390625,508.890625,10876.98437,27.421875,22.203125,20950292,8486310,0,118219031,1.06,0.36,0.13,22548578304,1231335424,21317242880,5.5,0,0,16832106496,9586499584,43,7245606912,9586499584,6.94E+11,3.98E+11,2.96E+11,57.3,560161,131250,7982846464,2640280576,456,29,3291985,9259465,8591,11243,0,0,0,0,normal
1728190225,677.46875,509,10888.95312,27.421875,22.203125,20955157,8489164,0,118239553,1.06,0.36,0.13,22548578304,1213292544,21335285760,5.4,0,0,16832106496,9576349696,43.1,7255756800,9576349696,6.94E+11,3.98E+11,2.96E+11,57.3,560161,131252,7982846464,2640296960,456,29,3292173,9264188,8595,11255,0,0,0,0,normal
